os,ip,nic,target,suite name,case name,2019-10-18_result,ower
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,sriov_kvm,test_two_vms_downlink_mirror,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,sriov_kvm,test_two_vms_enalbe_or_disable_one_uta_mac_on_vf, N/A,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,sriov_kvm,test_two_vms_intervm_communication,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,sriov_kvm,test_two_vms_negative_input_commands,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,sriov_kvm,test_two_vms_pause_rx_queues, N/A,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,sriov_kvm,test_two_vms_pause_tx_queuse, N/A,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,sriov_kvm,test_two_vms_pool_mirror,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,sriov_kvm,test_two_vms_prevent_rx_broadcast_on_vf, N/A,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,sriov_kvm,test_two_vms_uplink_and_downlink_mirror,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,sriov_kvm,test_two_vms_uplink_mirror,failed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,sriov_kvm,test_two_vms_vlan_and_pool_and_uplink_and_downlink,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,sriov_kvm,test_two_vms_vlan_and_pool_mirror,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,sriov_kvm,test_two_vms_vlan_mirror,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,veb_switch,test_VEB_switching_inter_vfs,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,veb_switch,test_VEB_switching_inter_vfs_and_pf,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,veb_switch,test_VEB_switching_inter_vfs_mac_fwd,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,veb_switch,test_VEB_switching_inter_vfs_vlan,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vf_interrupt_pmd,test_nic_interrupt_PF_igb_uio,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vf_interrupt_pmd,test_nic_interrupt_PF_vfio_pci,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vf_interrupt_pmd,test_nic_interrupt_VF_vfio_pci,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vf_interrupt_pmd,test_nic_interrupt_VM_vfio_pci,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vf_jumboframe,test_vf_jumbo_nojumbo,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vf_jumboframe,test_vf_jumbo_overjumbo,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vf_jumboframe,test_vf_jumbo_withjumbo,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vf_jumboframe,test_vf_normal_nojumbo,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vf_jumboframe,test_vf_normal_withjumbo,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vf_macfilter,test_dpdk_2pf_2vf_1vm_iplink_macfilter,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vf_macfilter,test_dpdk_2pf_2vf_1vm_mac_add_filter,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vf_macfilter,test_kernel_2pf_2vf_1vm_iplink_macfilter,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vf_macfilter,test_kernel_2pf_2vf_1vm_mac_add_filter,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vf_offload,test_checksum_offload_disable,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vf_offload,test_checksum_offload_enable,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vf_offload,test_tso,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vf_packet_rxtx,test_dpdk_2pf_2vf_1vm,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vf_packet_rxtx,test_dpdk_pf_vf_reset,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vf_packet_rxtx,test_kernel_2pf_2vf_1vm,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vf_packet_rxtx,test_kernel_pf_vf_reset,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vf_rss,test_vf_pmdrss,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vf_rss,test_vf_pmdrss_reta,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vf_to_vf_nic_bridge,test_2vf_d2d_testpmd_stream,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vf_to_vf_nic_bridge,test_2vf_d2k_testpmd_stream,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vf_to_vf_nic_bridge,test_2vf_k2d_scapy_stream,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vf_vlan,test_add_pvid_vf,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vf_vlan,test_pvid_vf_tx,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vf_vlan,test_vf_vlan_rx,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vf_vlan,test_vf_vlan_strip,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vf_vlan,test_vf_vlan_tx,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vm_hotplug,test_one_device_hotplug,failed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vm_hotplug,test_one_device_reset_hotplug,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vm_hotplug,test_two_device_hotplug,failed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vm_hotplug,test_two_device_reset_hotplug,failed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vm_power_manager,test_managment_channel,blocked,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vm_power_manager,test_vm_power_managment_freqdown,blocked,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vm_power_manager,test_vm_power_managment_freqmax,blocked,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vm_power_manager,test_vm_power_managment_freqmin,blocked,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vm_power_manager,test_vm_power_managment_frequp,blocked,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vm_power_manager,test_vm_power_multivms,blocked,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vxlan_sample,test_vxlan_sample_chksum,failed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vxlan_sample,test_vxlan_sample_decap,failed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vxlan_sample,test_vxlan_sample_encap,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vxlan_sample,test_vxlan_sample_encap_decap,passed,
Ubuntu1804,10.240.176.189,fortville_spirit,x86_64-native-linuxapp-gcc,vxlan_sample,test_vxlan_sample_tso,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,blacklist,test_bl_allbutoneportblacklisted,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,blacklist,test_bl_noblacklisted,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,blacklist,test_bl_oneportblacklisted,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,coremask,test_all_cores_coremask,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,coremask,test_big_coremask,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,coremask,test_individual_coremask,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,coremask,test_wrong_coremask,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,dynamic_config,test_dynamic_config_allmulticast,passed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,dynamic_config,test_dynamic_config_broadcast,passed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,dynamic_config,test_dynamic_config_default_mode,passed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,dynamic_config,test_dynamic_config_disable_promiscuous,passed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,dynamic_config,test_dynamic_config_enable_promiscuous,passed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,generic_filter,test_128_queues,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,generic_filter,test_ethertype_filter,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,generic_filter,test_five_tuple_filter,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,generic_filter,test_flex_filter, N/A,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,generic_filter,test_jumbo_frame_size,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,generic_filter,test_multiple_filters_10GB,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,generic_filter,test_multiple_filters_1GB, N/A,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,generic_filter,test_priority_filter,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,generic_filter,test_syn_filter,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,generic_filter,test_twotuple_filter, N/A,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,ipfrag,test_ipfrag_fragment,blocked,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,ipfrag,test_ipfrag_nofragment,blocked,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,ipfrag,test_ipfrag_normalfwd,blocked,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,ipv4_reassembly,test_only_maxflows_packets_are_forwarded,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,ipv4_reassembly,test_packets_are_forwarded_after_ttl_timeout,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,ipv4_reassembly,test_send_1K_frames_split_in_4_and_1K_maxflows,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,ipv4_reassembly,test_send_2K_frames_split_in_4_and_1K_maxflows,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,ipv4_reassembly,test_send_4K_frames_split_in_7_and_4K_maxflows,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,ipv4_reassembly,test_send_delayed_fragment_packet_is_forwarded,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,ipv4_reassembly,test_send_jumbo_frames,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,ipv4_reassembly,test_send_jumbo_frames_with_wrong_arguments,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,ipv4_reassembly,test_send_more_fragments_than_supported,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,jumboframes,test_jumboframes_bigger_jumbo,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,jumboframes,test_jumboframes_jumbo_jumbo,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,jumboframes,test_jumboframes_jumbo_nojumbo,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,jumboframes,test_jumboframes_normal_jumbo,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,jumboframes,test_jumboframes_normal_nojumbo,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,mac_filter,test_add_remove_mac_address,blocked,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,mac_filter,test_invalid_addresses,blocked,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,pmd,test_checksum_checking,blocked,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,pmd,test_packet_checking,blocked,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,pmd,test_packet_checking_scalar_mode,blocked,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,pmdrssreta,test_pmdrss_reta,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,pmdrssreta,test_rss_key_size,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,queue_start_stop,test_queue_start_stop,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,scatter,test_scatter_mbuf_2048,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,shutdown_api,test_change_linkspeed,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,shutdown_api,test_change_numberrxdtxd,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,shutdown_api,test_change_numberrxdtxdaftercycle,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,shutdown_api,test_change_thresholds,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,shutdown_api,test_enable_disablejumbo,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,shutdown_api,test_enable_disablerss,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,shutdown_api,test_link_stats,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,shutdown_api,test_reconfigure_ports,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,shutdown_api,test_reset_queues,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,shutdown_api,test_set_promiscuousmode,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,shutdown_api,test_stop_restart,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,shutdown_api,test_stress_test,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,timer,test_timer_callbacks_verify,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_cmdline,test_cmdline,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_dump,test_dump_devargs,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_dump,test_dump_log_types,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_dump,test_dump_malloc_heaps,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_dump,test_dump_malloc_stats,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_dump,test_dump_struct_size,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_dump,test_mempool_dump,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_dump,test_memzone_dump,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_dump,test_physmem_dump,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_dump,test_ring_dump,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_eal,test_acl,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_eal,test_alarm, N/A,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_eal,test_atomic,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_eal,test_byteorder,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_eal,test_common,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_eal,test_cpuflags,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_eal,test_cycles,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_eal,test_debug,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_eal,test_eal_fs,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_eal,test_errno,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_eal,test_flags,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_eal,test_func_reentrancy,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_eal,test_hash,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_eal,test_hash_functions,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_eal,test_hash_multiwriter,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_eal,test_hash_perf,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_eal,test_hash_readwrite,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_eal,test_hash_readwrite_lf,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_eal,test_interrupts, N/A,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_eal,test_kvargs,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_eal,test_lcore_launch,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_eal,test_link_bonding, N/A,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_eal,test_link_bonding_rssconf,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_eal,test_logs,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_eal,test_memcopy,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_eal,test_memcpy,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_eal,test_memcpy_perf,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_eal,test_memory,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_eal,test_memzone,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_eal,test_multiprocess,passed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_eal,test_prefetch,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_eal,test_rwlock,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_eal,test_spinlock,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_eal,test_string,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_eal,test_tailq,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_eal,test_version,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_lpm,test_lpm,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_lpm,test_lpm_ipv6,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_lpm,test_lpm_ipv6_perf,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_lpm,test_lpm_perf,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_mbuf,test_mbuf,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_mempool,test_mempool,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_mempool,test_mempool_perf,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_qos,test_meter,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_qos,test_red,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_qos,test_sched,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_ring,test_ring,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_ring,test_ring_performance,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_ringpmd,test_ring_pmd,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_timer,test_timer,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,unit_tests_timer,test_timer_perf,failed,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,vlan,test_vlan_disable_receipt,blocked,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,vlan,test_vlan_enable_receipt_strip_off,blocked,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,vlan,test_vlan_enable_receipt_strip_on,blocked,
FreeBSD12,10.240.176.134,niantic,x86_64-native-bsdapp-clang,vlan,test_vlan_enable_vlan_insertion,blocked,
Ubuntu1804,10.238.54.211,fortville_eagle,x86_64-native-linuxapp-gcc,vmdq,test_perf_vmdq_64pools_queues,passed,
Ubuntu1804,10.238.54.211,fortville_eagle,x86_64-native-linuxapp-gcc,vmdq,test_perf_vmdq_performance,passed,
Ubuntu1404,10.240.176.207,niantic,x86_64-native-linuxapp-gcc,vf_daemon,test_all_queues_drop,passed,
Ubuntu1404,10.240.176.207,niantic,x86_64-native-linuxapp-gcc,vf_daemon,test_broadcast_mode, N/A,
Ubuntu1404,10.240.176.207,niantic,x86_64-native-linuxapp-gcc,vf_daemon,test_mac_antispoof,passed,
Ubuntu1404,10.240.176.207,niantic,x86_64-native-linuxapp-gcc,vf_daemon,test_multicast_mode, N/A,
Ubuntu1404,10.240.176.207,niantic,x86_64-native-linuxapp-gcc,vf_daemon,test_promisc_mode, N/A,
Ubuntu1404,10.240.176.207,niantic,x86_64-native-linuxapp-gcc,vf_daemon,test_stats_show_clear, N/A,
Ubuntu1404,10.240.176.207,niantic,x86_64-native-linuxapp-gcc,vf_daemon,test_tx_loopback,passed,
Ubuntu1404,10.240.176.207,niantic,x86_64-native-linuxapp-gcc,vf_daemon,test_vf_mac_set,passed,
Ubuntu1404,10.240.176.207,niantic,x86_64-native-linuxapp-gcc,vf_daemon,test_vf_mtu, N/A,
Ubuntu1404,10.240.176.207,niantic,x86_64-native-linuxapp-gcc,vf_daemon,test_vlan_antispoof,passed,
Ubuntu1404,10.240.176.207,niantic,x86_64-native-linuxapp-gcc,vf_daemon,test_vlan_filter, N/A,
Ubuntu1404,10.240.176.207,niantic,x86_64-native-linuxapp-gcc,vf_daemon,test_vlan_insert,passed,
Ubuntu1404,10.240.176.207,niantic,x86_64-native-linuxapp-gcc,vf_daemon,test_vlan_strip,passed,
Ubuntu1404,10.240.176.207,niantic,x86_64-native-linuxapp-gcc,vf_daemon,test_vlan_tag, N/A,
Ubuntu1404,10.240.176.207,niantic,x86_64-native-linuxapp-gcc,vf_kernel,test_address,passed,
Ubuntu1404,10.240.176.207,niantic,x86_64-native-linuxapp-gcc,vf_kernel,test_dpf_kvf_dvf,passed,
Ubuntu1404,10.240.176.207,niantic,x86_64-native-linuxapp-gcc,vf_kernel,test_link,passed,
Ubuntu1404,10.240.176.207,niantic,x86_64-native-linuxapp-gcc,vf_kernel,test_mtu,passed,
Ubuntu1404,10.240.176.207,niantic,x86_64-native-linuxapp-gcc,vf_kernel,test_packet_statistic,passed,
Ubuntu1404,10.240.176.207,niantic,x86_64-native-linuxapp-gcc,vf_kernel,test_ping,passed,
Ubuntu1404,10.240.176.207,niantic,x86_64-native-linuxapp-gcc,vf_kernel,test_promisc_mode, N/A,
Ubuntu1404,10.240.176.207,niantic,x86_64-native-linuxapp-gcc,vf_kernel,test_reset,passed,
Ubuntu1404,10.240.176.207,niantic,x86_64-native-linuxapp-gcc,vf_kernel,test_rss, N/A,
Ubuntu1404,10.240.176.207,niantic,x86_64-native-linuxapp-gcc,vf_kernel,test_stress,passed,
Ubuntu1404,10.240.176.207,niantic,x86_64-native-linuxapp-gcc,vf_kernel,test_vlan,passed,
Ubuntu1404,10.240.176.207,niantic,x86_64-native-linuxapp-gcc,vf_kernel,test_zdpf_2kvf_2dvf_2vm,passed,
RHEL7.6,10.240.176.197,powerville,x86_64-native-linuxapp-gcc,blacklist,test_bl_allbutoneportblacklisted,passed,
RHEL7.6,10.240.176.197,powerville,x86_64-native-linuxapp-gcc,blacklist,test_bl_noblacklisted,passed,
RHEL7.6,10.240.176.197,powerville,x86_64-native-linuxapp-gcc,blacklist,test_bl_oneportblacklisted,passed,
RHEL7.6,10.240.176.197,powerville,x86_64-native-linuxapp-gcc,checksum_offload,test_checksum_offload_disable,passed,
RHEL7.6,10.240.176.197,powerville,x86_64-native-linuxapp-gcc,checksum_offload,test_checksum_offload_enable,passed,
RHEL7.6,10.240.176.197,powerville,x86_64-native-linuxapp-gcc,checksum_offload,test_checksum_offload_with_vlan,passed,
RHEL7.6,10.240.176.197,powerville,x86_64-native-linuxapp-gcc,checksum_offload,test_rx_checksum_valid_flags,passed,
RHEL7.6,10.240.176.197,powerville,x86_64-native-linuxapp-gcc,cmdline,test_cmdline_sample_commands,passed,
RHEL7.6,10.240.176.197,powerville,x86_64-native-linuxapp-gcc,coremask,test_all_cores_coremask,passed,
